Country.Region,Province.State,date,confirmed,recovered,deaths,hospitalized_symptoms,isolated_at_home,tested,close_observation,suspected,hospitalized_intensive,active,recoveries
Qatar,total,2020-03-16,439,4,0,NA,NA,NA,NA,NA,NA,435,NA
Romania,total,2020-03-16,158,9,0,NA,NA,NA,NA,NA,NA,149,NA
Russia,total,2020-03-16,90,8,0,NA,NA,NA,NA,NA,NA,82,NA
Rwanda,total,2020-03-16,5,0,0,NA,NA,NA,NA,NA,NA,5,NA
Saint Kitts and Nevis,total,2020-03-16,0,0,0,NA,NA,NA,NA,NA,NA,0,NA
Saint Lucia,total,2020-03-16,2,0,0,NA,NA,NA,NA,NA,NA,2,NA
Saint Vincent and the Grenadines,total,2020-03-16,1,0,0,NA,NA,NA,NA,NA,NA,1,NA
San Marino,total,2020-03-16,109,4,7,NA,NA,NA,NA,NA,NA,98,NA
Saudi Arabia,total,2020-03-16,118,2,0,NA,NA,NA,NA,NA,NA,116,NA
Senegal,total,2020-03-16,24,2,0,NA,NA,NA,NA,NA,NA,22,NA
Serbia,total,2020-03-16,55,1,0,NA,NA,NA,NA,NA,NA,54,NA
Seychelles,total,2020-03-16,3,0,0,NA,NA,NA,NA,NA,NA,3,NA
Singapore,total,2020-03-16,243,109,0,NA,NA,NA,NA,NA,NA,134,NA
Slovakia,total,2020-03-16,63,0,0,NA,NA,NA,NA,NA,NA,63,NA
Slovenia,total,2020-03-16,253,0,1,NA,NA,NA,NA,NA,NA,252,NA
Somalia,total,2020-03-16,1,0,0,NA,NA,NA,NA,NA,NA,1,NA
South Africa,total,2020-03-16,62,0,0,NA,NA,NA,NA,NA,NA,62,NA
Spain,total,2020-03-16,9942,530,342,NA,NA,NA,NA,NA,NA,9070,NA
Sri Lanka,total,2020-03-16,28,1,0,NA,NA,NA,NA,NA,NA,27,NA
Sudan,total,2020-03-16,1,0,1,NA,NA,NA,NA,NA,NA,0,NA
Suriname,total,2020-03-16,1,0,0,NA,NA,NA,NA,NA,NA,1,NA
Sweden,total,2020-03-16,1103,1,6,NA,NA,NA,NA,NA,NA,1096,NA
Switzerland,total,2020-03-16,2200,4,14,NA,NA,NA,NA,NA,NA,2182,NA
Syria,total,2020-03-16,0,0,0,NA,NA,NA,NA,NA,NA,0,NA
Taiwan*,total,2020-03-16,67,20,1,NA,NA,NA,NA,NA,NA,46,NA
Tanzania,total,2020-03-16,1,0,0,NA,NA,NA,NA,NA,NA,1,NA
Thailand,total,2020-03-16,147,35,1,NA,NA,NA,NA,NA,NA,111,NA
Timor-Leste,total,2020-03-16,0,0,0,NA,NA,NA,NA,NA,NA,0,NA
Togo,total,2020-03-16,1,0,0,NA,NA,NA,NA,NA,NA,1,NA
Trinidad and Tobago,total,2020-03-16,4,0,0,NA,NA,NA,NA,NA,NA,4,NA
Tunisia,total,2020-03-16,20,0,0,NA,NA,NA,NA,NA,NA,20,NA
Turkey,total,2020-03-16,18,0,0,NA,NA,NA,NA,NA,NA,18,NA
Uganda,total,2020-03-16,0,0,0,NA,NA,NA,NA,NA,NA,0,NA
Ukraine,total,2020-03-16,7,0,1,NA,NA,NA,NA,NA,NA,6,NA
United Arab Emirates,total,2020-03-16,98,23,0,NA,NA,NA,NA,NA,NA,75,NA
United Kingdom,total,2020-03-16,1543,20,55,NA,NA,NA,NA,NA,NA,1468,NA
United Kingdom,Anguilla,2020-03-16,0,0,0,NA,NA,NA,NA,NA,NA,0,NA
United Kingdom,Bermuda,2020-03-16,0,0,0,NA,NA,NA,NA,NA,NA,0,NA
United Kingdom,British Virgin Islands,2020-03-16,0,0,0,NA,NA,NA,NA,NA,NA,0,NA
United Kingdom,Cayman Islands,2020-03-16,1,0,1,NA,NA,NA,NA,NA,NA,0,NA
United Kingdom,Channel Islands,2020-03-16,6,0,0,NA,NA,NA,NA,NA,NA,6,NA
United Kingdom,Gibraltar,2020-03-16,1,1,0,NA,NA,NA,NA,NA,NA,0,NA
United Kingdom,Isle of Man,2020-03-16,0,0,0,NA,NA,NA,NA,NA,NA,0,NA
United Kingdom,Montserrat,2020-03-16,0,0,0,NA,NA,NA,NA,NA,NA,0,NA
United Kingdom,Turks and Caicos Islands,2020-03-16,0,0,0,NA,NA,NA,NA,NA,NA,0,NA
Uruguay,total,2020-03-16,8,0,0,NA,NA,NA,NA,NA,NA,8,NA
US,total,2020-03-16,4632,17,85,NA,NA,NA,NA,NA,NA,4530,NA
Uzbekistan,total,2020-03-16,6,0,0,NA,NA,NA,NA,NA,NA,6,NA
Venezuela,total,2020-03-16,17,0,0,NA,NA,NA,NA,NA,NA,17,NA
Vietnam,total,2020-03-16,61,16,0,NA,NA,NA,NA,NA,NA,45,NA
West Bank and Gaza,total,2020-03-16,38,0,0,NA,NA,NA,NA,NA,NA,38,NA
Zambia,total,2020-03-16,0,0,0,NA,NA,NA,NA,NA,NA,0,NA
Zimbabwe,total,2020-03-16,0,0,0,NA,NA,NA,NA,NA,NA,0,NA
Italy,Abruzzo,2020-03-16,176,7,4,71,57,1533,NA,NA,37,165,NA
Italy,Basilicata,2020-03-16,12,0,0,1,9,230,NA,NA,2,12,NA
Italy,P.A. Bolzano,2020-03-16,241,0,6,53,171,1740,NA,NA,11,235,NA
Italy,Calabria,2020-03-16,89,2,1,36,44,1030,NA,NA,7,86,NA
Italy,Campania,2020-03-16,400,28,9,103,238,2517,NA,NA,22,363,NA
Italy,Emilia Romagna,2020-03-16,3522,88,346,1362,1529,13096,NA,NA,197,3088,NA
Italy,Friuli Venezia Giulia,2020-03-16,386,18,22,96,231,4851,NA,NA,19,346,NA
Italy,Lazio,2020-03-16,523,32,19,267,174,9330,NA,NA,31,472,NA
Italy,Liguria,2020-03-16,667,52,50,255,247,2189,NA,NA,73,565,NA
Italy,Lombardia,2020-03-16,14649,2368,1420,6171,3867,43565,NA,NA,823,10861,NA
Italy,Marche,2020-03-16,1242,0,57,528,547,3225,NA,NA,110,1185,NA
Italy,Molise,2020-03-16,21,5,1,3,7,253,NA,NA,5,15,NA
Italy,Piemonte,2020-03-16,1516,0,111,1045,174,5588,NA,NA,186,1405,NA
Italy,Puglia,2020-03-16,230,3,16,116,90,2017,NA,NA,6,211,NA
Italy,Sardegna,2020-03-16,107,0,2,39,66,797,NA,NA,0,105,NA
Italy,Sicilia,2020-03-16,213,8,2,75,108,2653,NA,NA,20,203,NA
Italy,Toscana,2020-03-16,866,11,14,175,559,5910,NA,NA,107,841,NA
Italy,P.A. Trento,2020-03-16,378,5,6,73,275,1006,NA,NA,19,367,NA
Italy,Umbria,2020-03-16,164,4,1,30,114,1093,NA,NA,15,159,NA
Italy,Valle d'Aosta,2020-03-16,105,0,2,28,70,287,NA,NA,5,103,NA
Italy,Veneto,2020-03-16,2473,130,69,498,1620,35052,NA,NA,156,2274,NA
Australia,total,2020-03-16,377,23,3,NA,NA,NA,NA,NA,NA,351,NA
Canada,total,2020-03-16,415,0,4,NA,NA,NA,NA,NA,NA,411,NA
China,total,2020-03-16,81033,67910,3217,NA,NA,NA,9351,NA,3226,9906,NA
Denmark,total,2020-03-16,914,1,3,NA,NA,NA,NA,NA,NA,910,NA
France,total,2020-03-16,6633,12,148,NA,NA,NA,NA,NA,NA,6473,NA
Italy,total,2020-03-16,27980,2749,2158,11025,10197,137962,NA,NA,1851,23073,NA
Netherlands,total,2020-03-16,1413,2,24,NA,NA,NA,NA,NA,NA,1387,NA
United Kingdom,total,2020-03-16,1543,20,55,NA,NA,NA,NA,NA,NA,1468,NA
Switzerland,AG,2020-03-16,52,0,0,NA,NA,NA,NA,NA,NA,52,4
Switzerland,AI,2020-03-16,4,0,0,NA,NA,NA,NA,NA,NA,4,NA
Switzerland,AR,2020-03-16,5,0,0,NA,NA,NA,NA,NA,NA,5,NA
Switzerland,BE,2020-03-16,123,0,1,NA,NA,NA,NA,NA,NA,122,NA
Switzerland,BL,2020-03-16,76,0,2,NA,NA,NA,NA,NA,NA,74,NA
Switzerland,BS,2020-03-16,144,0,4,NA,NA,NA,NA,NA,NA,140,NA
Switzerland,FR,2020-03-16,45,0,0,NA,NA,NA,NA,NA,NA,45,NA
Switzerland,GE,2020-03-16,472,0,4,56,NA,NA,NA,NA,10,468,NA
Switzerland,GL,2020-03-16,0,0,0,NA,NA,NA,NA,NA,NA,0,NA
Switzerland,GR,2020-03-16,0,0,0,NA,NA,NA,NA,NA,NA,0,NA
Switzerland,JU,2020-03-16,17,0,0,NA,NA,NA,NA,NA,NA,17,NA
Switzerland,LU,2020-03-16,0,0,0,NA,NA,NA,NA,NA,NA,0,NA
Switzerland,NE,2020-03-16,0,0,0,NA,NA,NA,NA,NA,NA,0,NA
Switzerland,NW,2020-03-16,4,0,0,NA,NA,NA,NA,NA,NA,4,NA
Switzerland,OW,2020-03-16,1,0,0,NA,NA,NA,NA,NA,NA,1,NA
Switzerland,SG,2020-03-16,15,0,0,NA,NA,NA,NA,NA,NA,15,NA
Switzerland,SH,2020-03-16,0,0,0,NA,NA,NA,NA,NA,NA,0,NA
Switzerland,SO,2020-03-16,1,0,0,NA,NA,NA,NA,NA,NA,1,NA
Switzerland,SZ,2020-03-16,13,0,0,NA,NA,NA,NA,NA,NA,13,NA
Switzerland,TG,2020-03-16,17,0,0,NA,NA,NA,NA,NA,NA,17,NA
Switzerland,TI,2020-03-16,330,0,8,NA,NA,NA,NA,NA,NA,322,NA
Switzerland,UR,2020-03-16,2,0,0,NA,NA,NA,NA,NA,NA,2,NA
Switzerland,VD,2020-03-16,508,0,5,39,NA,NA,NA,NA,27,503,5
Switzerland,VS,2020-03-16,116,0,2,23,NA,NA,NA,NA,1,114,NA
Switzerland,ZG,2020-03-16,24,0,0,NA,NA,NA,NA,NA,NA,24,NA
Switzerland,ZH,2020-03-16,270,0,1,NA,NA,NA,NA,NA,NA,269,NA
Switzerland,CH,2020-03-16,2239,0,27,180,NA,NA,NA,NA,51,2212,16
Afghanistan,total,2020-03-17,22,1,0,NA,NA,NA,NA,NA,NA,21,NA
Albania,total,2020-03-17,55,0,1,NA,NA,NA,NA,NA,NA,54,NA
Algeria,total,2020-03-17,60,12,4,NA,NA,NA,NA,NA,NA,44,NA
Andorra,total,2020-03-17,39,1,0,NA,NA,NA,NA,NA,NA,38,NA
Angola,total,2020-03-17,0,0,0,NA,NA,NA,NA,NA,NA,0,NA
Antigua and Barbuda,total,2020-03-17,1,0,0,NA,NA,NA,NA,NA,NA,1,NA
Argentina,total,2020-03-17,68,3,2,NA,NA,NA,NA,NA,NA,63,NA
Armenia,total,2020-03-17,78,1,0,NA,NA,NA,NA,NA,NA,77,NA
Australia,Australian Capital Territory,2020-03-17,2,0,0,NA,NA,NA,NA,NA,NA,2,NA
Australia,New South Wales,2020-03-17,210,4,4,NA,NA,NA,NA,NA,NA,202,NA
Australia,Northern Territory,2020-03-17,1,0,0,NA,NA,NA,NA,NA,NA,1,NA
Australia,Queensland,2020-03-17,78,8,0,NA,NA,NA,NA,NA,NA,70,NA
Australia,South Australia,2020-03-17,29,3,0,NA,NA,NA,NA,NA,NA,26,NA
Australia,Tasmania,2020-03-17,7,0,0,NA,NA,NA,NA,NA,NA,7,NA
Australia,Victoria,2020-03-17,94,8,0,NA,NA,NA,NA,NA,NA,86,NA
Australia,Western Australia,2020-03-17,31,0,1,NA,NA,NA,NA,NA,NA,30,NA
Austria,total,2020-03-17,1332,6,3,NA,NA,NA,NA,NA,NA,1323,NA
Azerbaijan,total,2020-03-17,28,6,1,NA,NA,NA,NA,NA,NA,21,NA
Bahamas,total,2020-03-17,1,0,0,NA,NA,NA,NA,NA,NA,1,NA
Bahrain,total,2020-03-17,228,81,1,NA,NA,NA,NA,NA,NA,146,NA
Bangladesh,total,2020-03-17,10,3,0,NA,NA,NA,NA,NA,NA,7,NA
Barbados,total,2020-03-17,2,0,0,NA,NA,NA,NA,NA,NA,2,NA
Belarus,total,2020-03-17,36,3,0,NA,NA,NA,NA,NA,NA,33,NA
Belgium,total,2020-03-17,1243,1,10,NA,NA,NA,NA,NA,NA,1232,NA
Belize,total,2020-03-17,0,0,0,NA,NA,NA,NA,NA,NA,0,NA
Benin,total,2020-03-17,1,0,0,NA,NA,NA,NA,NA,NA,1,NA
Bhutan,total,2020-03-17,1,0,0,NA,NA,NA,NA,NA,NA,1,NA
Bolivia,total,2020-03-17,11,0,0,NA,NA,NA,NA,NA,NA,11,NA
Bosnia and Herzegovina,total,2020-03-17,26,2,0,NA,NA,NA,NA,NA,NA,24,NA
Brazil,total,2020-03-17,321,2,1,NA,NA,NA,NA,NA,NA,318,NA
Brunei,total,2020-03-17,56,0,0,NA,NA,NA,NA,NA,NA,56,NA
Bulgaria,total,2020-03-17,67,0,2,NA,NA,NA,NA,NA,NA,65,NA
Burkina Faso,total,2020-03-17,15,0,0,NA,NA,NA,NA,NA,NA,15,NA
Burma,total,2020-03-17,0,0,0,NA,NA,NA,NA,NA,NA,0,NA
Cabo Verde,total,2020-03-17,0,0,0,NA,NA,NA,NA,NA,NA,0,NA
Cambodia,total,2020-03-17,33,1,0,NA,NA,NA,NA,NA,NA,32,NA
Cameroon,total,2020-03-17,10,0,0,NA,NA,NA,NA,NA,NA,10,NA
Canada,Alberta,2020-03-17,74,0,0,NA,NA,NA,NA,NA,NA,74,NA
Canada,British Columbia,2020-03-17,103,0,4,NA,NA,NA,NA,NA,NA,99,NA
Canada,Diamond Princess,2020-03-17,0,0,0,NA,NA,NA,NA,NA,NA,0,NA
Canada,Grand Princess,2020-03-17,8,0,0,NA,NA,NA,NA,NA,NA,8,NA
Canada,Manitoba,2020-03-17,8,0,0,NA,NA,NA,NA,NA,NA,8,NA
Canada,New Brunswick,2020-03-17,8,0,0,NA,NA,NA,NA,NA,NA,8,NA
Canada,Newfoundland and Labrador,2020-03-17,3,0,0,NA,NA,NA,NA,NA,NA,3,NA
Canada,Northwest Territories,2020-03-17,0,0,0,NA,NA,NA,NA,NA,NA,0,NA
Canada,Nova Scotia,2020-03-17,7,0,0,NA,NA,NA,NA,NA,NA,7,NA
Canada,Ontario,2020-03-17,185,0,1,NA,NA,NA,NA,NA,NA,184,NA
Canada,Prince Edward Island,2020-03-17,1,0,0,NA,NA,NA,NA,NA,NA,1,NA
Canada,Quebec,2020-03-17,74,0,0,NA,NA,NA,NA,NA,NA,74,NA
Canada,Recovered,2020-03-17,0,0,0,NA,NA,NA,NA,NA,NA,0,NA
Canada,Saskatchewan,2020-03-17,7,0,0,NA,NA,NA,NA,NA,NA,7,NA
Canada,Yukon,2020-03-17,0,0,0,NA,NA,NA,NA,NA,NA,0,NA
Central African Republic,total,2020-03-17,1,0,0,NA,NA,NA,NA,NA,NA,1,NA
Chad,total,2020-03-17,0,0,0,NA,NA,NA,NA,NA,NA,0,NA
Chile,total,2020-03-17,201,0,0,NA,NA,NA,NA,NA,NA,201,NA
China,Anhui,2020-03-17,990,984,6,NA,NA,NA,NA,NA,NA,0,NA
China,Beijing,2020-03-17,456,369,8,NA,NA,NA,NA,NA,NA,79,NA
China,Chongqing,2020-03-17,576,570,6,NA,NA,NA,NA,NA,NA,0,NA
China,Fujian,2020-03-17,296,295,1,NA,NA,NA,NA,NA,NA,0,NA
China,Gansu,2020-03-17,133,91,2,NA,NA,NA,NA,NA,NA,40,NA
China,Guangdong,2020-03-17,1364,1307,8,NA,NA,NA,NA,NA,NA,49,NA
China,Guangxi,2020-03-17,253,248,2,NA,NA,NA,NA,NA,NA,3,NA
China,Guizhou,2020-03-17,147,144,2,NA,NA,NA,NA,NA,NA,1,NA
China,Hainan,2020-03-17,168,161,6,NA,NA,NA,NA,NA,NA,1,NA
China,Hebei,2020-03-17,318,310,6,NA,NA,NA,NA,NA,NA,2,NA
China,Heilongjiang,2020-03-17,482,456,13,NA,NA,NA,NA,NA,NA,13,NA
China,Henan,2020-03-17,1273,1250,22,NA,NA,NA,NA,NA,NA,1,NA
China,Hong Kong,2020-03-17,162,88,4,NA,NA,NA,NA,NA,NA,70,NA
China,Hubei,2020-03-17,67799,56003,3111,NA,NA,NA,NA,3,2782,8685,NA
China,Hunan,2020-03-17,1018,1014,4,NA,NA,NA,NA,NA,NA,0,NA
China,Inner Mongolia,2020-03-17,75,73,1,NA,NA,NA,NA,NA,NA,1,NA
China,Jiangsu,2020-03-17,631,631,0,NA,NA,NA,NA,NA,NA,0,NA
China,Jiangxi,2020-03-17,935,934,1,NA,NA,NA,NA,NA,NA,0,NA
China,Jilin,2020-03-17,93,92,1,NA,NA,NA,NA,NA,NA,0,NA
China,Liaoning,2020-03-17,125,120,1,NA,NA,NA,NA,NA,NA,4,NA
China,Macau,2020-03-17,12,10,0,NA,NA,NA,NA,NA,NA,2,NA
China,Ningxia,2020-03-17,75,75,0,NA,NA,NA,NA,NA,NA,0,NA
China,Qinghai,2020-03-17,18,18,0,NA,NA,NA,NA,NA,NA,0,NA
China,Shaanxi,2020-03-17,246,236,3,NA,NA,NA,NA,NA,NA,7,NA
China,Shandong,2020-03-17,761,746,7,NA,NA,NA,NA,NA,NA,8,NA
China,Shanghai,2020-03-17,358,325,3,NA,NA,NA,NA,NA,NA,30,NA
China,Shanxi,2020-03-17,133,133,0,NA,NA,NA,NA,NA,NA,0,NA
China,Sichuan,2020-03-17,540,520,3,NA,NA,NA,NA,NA,NA,17,NA
China,Tianjin,2020-03-17,136,133,3,NA,NA,NA,NA,NA,NA,0,NA
China,Tibet,2020-03-17,1,1,0,NA,NA,NA,NA,NA,NA,0,NA
China,Xinjiang,2020-03-17,76,73,3,NA,NA,NA,NA,NA,NA,0,NA
China,Yunnan,2020-03-17,176,172,2,NA,NA,NA,NA,NA,NA,2,NA
China,Zhejiang,2020-03-17,1232,1216,1,NA,NA,NA,NA,NA,NA,15,NA
Colombia,total,2020-03-17,65,1,0,NA,NA,NA,NA,NA,NA,64,NA
Congo (Brazzaville),total,2020-03-17,1,0,0,NA,NA,NA,NA,NA,NA,1,NA
Congo (Kinshasa),total,2020-03-17,3,0,0,NA,NA,NA,NA,NA,NA,3,NA
Costa Rica,total,2020-03-17,41,0,0,NA,NA,NA,NA,NA,NA,41,NA
Cote d'Ivoire,total,2020-03-17,5,1,0,NA,NA,NA,NA,NA,NA,4,NA
Croatia,total,2020-03-17,65,4,0,NA,NA,NA,NA,NA,NA,61,NA
Cuba,total,2020-03-17,5,0,0,NA,NA,NA,NA,NA,NA,5,NA
Cyprus,total,2020-03-17,46,0,0,NA,NA,NA,NA,NA,NA,46,NA
Czechia,total,2020-03-17,396,3,0,NA,NA,NA,NA,NA,NA,393,NA
Denmark,total,2020-03-17,977,1,4,NA,NA,NA,NA,NA,NA,972,NA
Denmark,Faroe Islands,2020-03-17,47,0,0,NA,NA,NA,NA,NA,NA,47,NA
Denmark,Greenland,2020-03-17,1,0,0,NA,NA,NA,NA,NA,NA,1,NA
Diamond Princess,total,2020-03-17,706,325,7,NA,NA,NA,NA,NA,NA,374,NA
Djibouti,total,2020-03-17,0,0,0,NA,NA,NA,NA,NA,NA,0,NA
Dominica,total,2020-03-17,0,0,0,NA,NA,NA,NA,NA,NA,0,NA
Dominican Republic,total,2020-03-17,21,0,1,NA,NA,NA,NA,NA,NA,20,NA
Ecuador,total,2020-03-17,58,0,2,NA,NA,NA,NA,NA,NA,56,NA
Egypt,total,2020-03-17,196,32,4,NA,NA,NA,NA,NA,NA,160,NA
El Salvador,total,2020-03-17,0,0,0,NA,NA,NA,NA,NA,NA,0,NA
Equatorial Guinea,total,2020-03-17,1,0,0,NA,NA,NA,NA,NA,NA,1,NA
Eritrea,total,2020-03-17,0,0,0,NA,NA,NA,NA,NA,NA,0,NA
Estonia,total,2020-03-17,225,1,0,NA,NA,NA,NA,NA,NA,224,NA
Eswatini,total,2020-03-17,1,0,0,NA,NA,NA,NA,NA,NA,1,NA
Ethiopia,total,2020-03-17,5,0,0,NA,NA,NA,NA,NA,NA,5,NA
Fiji,total,2020-03-17,0,0,0,NA,NA,NA,NA,NA,NA,0,NA
Finland,total,2020-03-17,321,10,0,NA,NA,NA,NA,NA,NA,311,NA
France,total,2020-03-17,7652,12,148,NA,NA,NA,NA,NA,NA,7492,NA
France,French Guiana,2020-03-17,11,0,0,NA,NA,NA,NA,NA,NA,11,NA
France,French Polynesia,2020-03-17,3,0,0,NA,NA,NA,NA,NA,NA,3,NA
France,Guadeloupe,2020-03-17,18,0,0,NA,NA,NA,NA,NA,NA,18,NA
France,Martinique,2020-03-17,16,0,1,NA,NA,NA,NA,NA,NA,15,NA
France,Mayotte,2020-03-17,1,0,0,NA,NA,NA,NA,NA,NA,1,NA
France,New Caledonia,2020-03-17,0,0,0,NA,NA,NA,NA,NA,NA,0,NA
France,Reunion,2020-03-17,9,0,0,NA,NA,NA,NA,NA,NA,9,NA
France,Saint Barthelemy,2020-03-17,3,0,0,NA,NA,NA,NA,NA,NA,3,NA
France,St Martin,2020-03-17,2,0,0,NA,NA,NA,NA,NA,NA,2,NA
Gabon,total,2020-03-17,1,0,0,NA,NA,NA,NA,NA,NA,1,NA
Gambia,total,2020-03-17,1,0,0,NA,NA,NA,NA,NA,NA,1,NA
Georgia,total,2020-03-17,34,1,0,NA,NA,NA,NA,NA,NA,33,NA
Germany,total,2020-03-17,9257,67,24,NA,NA,NA,NA,NA,NA,9166,NA
Ghana,total,2020-03-17,7,0,0,NA,NA,NA,NA,NA,NA,7,NA
Greece,total,2020-03-17,387,8,5,NA,NA,NA,NA,NA,NA,374,NA
Grenada,total,2020-03-17,0,0,0,NA,NA,NA,NA,NA,NA,0,NA
Guatemala,total,2020-03-17,6,0,1,NA,NA,NA,NA,NA,NA,5,NA
Guinea,total,2020-03-17,1,0,0,NA,NA,NA,NA,NA,NA,1,NA
Guinea-Bissau,total,2020-03-17,0,0,0,NA,NA,NA,NA,NA,NA,0,NA
Guyana,total,2020-03-17,7,0,1,NA,NA,NA,NA,NA,NA,6,NA
Haiti,total,2020-03-17,0,0,0,NA,NA,NA,NA,NA,NA,0,NA
Holy See,total,2020-03-17,1,0,0,NA,NA,NA,NA,NA,NA,1,NA
Honduras,total,2020-03-17,8,0,0,NA,NA,NA,NA,NA,NA,8,NA
Hungary,total,2020-03-17,50,2,1,NA,NA,NA,NA,NA,NA,47,NA
Iceland,total,2020-03-17,220,8,5,NA,NA,NA,NA,NA,NA,207,NA
India,total,2020-03-17,142,14,3,NA,NA,NA,NA,NA,NA,125,NA
Indonesia,total,2020-03-17,172,8,5,NA,NA,NA,NA,NA,NA,159,NA
Iran,total,2020-03-17,16169,5389,988,NA,NA,NA,NA,NA,NA,9792,NA
Iraq,total,2020-03-17,154,32,11,NA,NA,NA,NA,NA,NA,111,NA
Ireland,total,2020-03-17,223,5,2,NA,NA,NA,NA,NA,NA,216,NA
Israel,total,2020-03-17,250,11,0,NA,NA,NA,NA,NA,NA,239,NA
Jamaica,total,2020-03-17,12,2,0,NA,NA,NA,NA,NA,NA,10,NA
Japan,total,2020-03-17,878,144,29,NA,NA,NA,NA,NA,NA,705,NA
Jordan,total,2020-03-17,34,1,0,NA,NA,NA,NA,NA,NA,33,NA
Kazakhstan,total,2020-03-17,33,0,0,NA,NA,NA,NA,NA,NA,33,NA
Kenya,total,2020-03-17,3,0,0,NA,NA,NA,NA,NA,NA,3,NA
"Korea, South",total,2020-03-17,8320,1407,81,NA,NA,NA,NA,NA,NA,6832,NA
Kosovo,total,2020-03-17,0,0,0,NA,NA,NA,NA,NA,NA,0,NA
Kuwait,total,2020-03-17,130,9,0,NA,NA,NA,NA,NA,NA,121,NA
Kyrgyzstan,total,2020-03-17,0,0,0,NA,NA,NA,NA,NA,NA,0,NA
Laos,total,2020-03-17,0,0,0,NA,NA,NA,NA,NA,NA,0,NA
Latvia,total,2020-03-17,49,1,0,NA,NA,NA,NA,NA,NA,48,NA
Lebanon,total,2020-03-17,120,3,3,NA,NA,NA,NA,NA,NA,114,NA
Liberia,total,2020-03-17,1,0,0,NA,NA,NA,NA,NA,NA,1,NA
Libya,total,2020-03-17,0,0,0,NA,NA,NA,NA,NA,NA,0,NA
Liechtenstein,total,2020-03-17,7,0,0,NA,NA,NA,NA,NA,NA,7,NA
Lithuania,total,2020-03-17,25,1,0,NA,NA,NA,NA,NA,NA,24,NA
Luxembourg,total,2020-03-17,140,0,1,NA,NA,NA,NA,NA,NA,139,NA
Madagascar,total,2020-03-17,0,0,0,NA,NA,NA,NA,NA,NA,0,NA
Malaysia,total,2020-03-17,673,49,2,NA,NA,NA,NA,NA,NA,622,NA
Maldives,total,2020-03-17,13,0,0,NA,NA,NA,NA,NA,NA,13,NA
Mali,total,2020-03-17,0,0,0,NA,NA,NA,NA,NA,NA,0,NA
Malta,total,2020-03-17,38,2,0,NA,NA,NA,NA,NA,NA,36,NA
Mauritania,total,2020-03-17,1,0,0,NA,NA,NA,NA,NA,NA,1,NA
Mauritius,total,2020-03-17,0,0,0,NA,NA,NA,NA,NA,NA,0,NA
Mexico,total,2020-03-17,82,4,0,NA,NA,NA,NA,NA,NA,78,NA
Moldova,total,2020-03-17,30,1,0,NA,NA,NA,NA,NA,NA,29,NA
Monaco,total,2020-03-17,7,0,0,NA,NA,NA,NA,NA,NA,7,NA
Mongolia,total,2020-03-17,5,0,0,NA,NA,NA,NA,NA,NA,5,NA
Montenegro,total,2020-03-17,2,0,0,NA,NA,NA,NA,NA,NA,2,NA
Morocco,total,2020-03-17,38,1,2,NA,NA,NA,NA,NA,NA,35,NA
Mozambique,total,2020-03-17,0,0,0,NA,NA,NA,NA,NA,NA,0,NA
MS Zaandam,total,2020-03-17,0,0,0,NA,NA,NA,NA,NA,NA,0,NA
Namibia,total,2020-03-17,2,0,0,NA,NA,NA,NA,NA,NA,2,NA
Nepal,total,2020-03-17,1,1,0,NA,NA,NA,NA,NA,NA,0,NA
Netherlands,total,2020-03-17,1705,2,43,NA,NA,NA,NA,NA,NA,1660,NA
Netherlands,Aruba,2020-03-17,3,0,0,NA,NA,NA,NA,NA,NA,3,NA
Netherlands,Curacao,2020-03-17,3,0,0,NA,NA,NA,NA,NA,NA,3,NA
Netherlands,Sint Maarten,2020-03-17,0,0,0,NA,NA,NA,NA,NA,NA,0,NA
New Zealand,total,2020-03-17,12,0,0,NA,NA,NA,NA,NA,NA,12,NA
Nicaragua,total,2020-03-17,0,0,0,NA,NA,NA,NA,NA,NA,0,NA
Niger,total,2020-03-17,0,0,0,NA,NA,NA,NA,NA,NA,0,NA
Nigeria,total,2020-03-17,3,0,0,NA,NA,NA,NA,NA,NA,3,NA
North Macedonia,total,2020-03-17,26,1,0,NA,NA,NA,NA,NA,NA,25,NA
Norway,total,2020-03-17,1463,1,3,NA,NA,NA,NA,NA,NA,1459,NA
Oman,total,2020-03-17,24,9,0,NA,NA,NA,NA,NA,NA,15,NA
Pakistan,total,2020-03-17,236,2,0,NA,NA,NA,NA,NA,NA,234,NA
Panama,total,2020-03-17,69,0,1,NA,NA,NA,NA,NA,NA,68,NA
Papua New Guinea,total,2020-03-17,0,0,0,NA,NA,NA,NA,NA,NA,0,NA
Paraguay,total,2020-03-17,9,0,0,NA,NA,NA,NA,NA,NA,9,NA
Peru,total,2020-03-17,117,1,0,NA,NA,NA,NA,NA,NA,116,NA
Philippines,total,2020-03-17,187,5,12,NA,NA,NA,NA,NA,NA,170,NA
Poland,total,2020-03-17,238,13,5,NA,NA,NA,NA,NA,NA,220,NA
Portugal,total,2020-03-17,448,3,1,NA,NA,NA,NA,NA,NA,444,NA
Qatar,total,2020-03-17,439,4,0,NA,NA,NA,NA,NA,NA,435,NA
Romania,total,2020-03-17,184,16,0,NA,NA,NA,NA,NA,NA,168,NA
Russia,total,2020-03-17,114,8,0,NA,NA,NA,NA,NA,NA,106,NA
Rwanda,total,2020-03-17,7,0,0,NA,NA,NA,NA,NA,NA,7,NA
